uuid,location,category,sywr,uid,pid,zip,Vertical,SubCategory,Product
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365298,JxjbWGy9Z8%2B1H2j%2BSXj34BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60102,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365397,xhwM4kMmBP2PV1a1iFBYbhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60103,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366561,C%2BTNSqpv%2Fn3lznHFXJglxRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60104,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366817,XVczRnwrzkm%2Fe1cMNMwgGRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60105,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367016,21oxdzFWvwkAHa%2FEM24BmxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60106,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365592,0SdqK8XkIGxIFEC4GZrudxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60107,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367605,bNKHmwsbU7ueVa%2FfKpTtDBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60108,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365407,%2FFZ0Ed8kRicKW6jm04m1MRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60109,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365540,3byyf%2BXHwAtmqBe67kFPqRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60110,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366881,gn5HLo5ySVQJqyfH2vH7jBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60111,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29745082,LmReDfVuTaqkdZJIjnpt2RLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60112,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366240,NLgEBOYGAVFb4b0tgqM6ABLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60113,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366232,j%2FaGUyzVT8rHfUmi%2BGaAzBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60115,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365588,QAbv44wK1Hcp13P0AyJ8whLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60116,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367206,OwRKX9uMw8tL0tLAU7z6hBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60117,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747419,rflF6YuFPdCNMHKpFnOE9BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60118,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367356,6rKDJqoMxTsXbsE6Zq5zZRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60119,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365337,%2BuBEFLpqbu1KiFwnL2PAdRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60120,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366887,i%2F3FWVTnKNNjNxGBYm4vjhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60121,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367432,xb4LoCHlaMIsocXIh%2F7fbBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60122,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366015,WuoPtQXLyGMFg0oVOSM6OxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60123,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367188,on200pQLSRyKp7%2BwCoqgPBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60124,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365486,16Yu64Lf8bI0uG2fe9Vc2hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60125,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366202,3F3Vp91ADHHnrJ2NHU%2BFKhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60126,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367379,hIRlET8Ew9mj4Hsdgr%2BEPBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60128,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366662,O8oOGcyZE1trw5pe8R15OxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60129,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367107,vqt0da3wQf5H2W3KL%2F2JehLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60130,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29746518,ZUXhGNrhslUJN1vn19Ko9RLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60131,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367748,j7VqZShFFuyoct5FBdPNGBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60132,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365524,PWjfJvS0KnP03%2FXKyXuFcBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60133,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365626,qtAQJ3TabtbKSGcN99gaFxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60134,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367048,GrHvtBqWJXckdXNhtWwmIBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60135,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367568,IqbGH6T36yrVugE7miBOrhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60136,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29748032,bUUlx97O4Tjy9add1SVw4hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60137,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747697,E4jTnQaum%2FUU7oAq8NPuERLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60138,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29747894,u5Mhh7bkDI3W6ZJxLipHgxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60139,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365598,9%2FZluyxrQe57rNfiakQ2DxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60140,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366403,FmxeNviN%2FKRjZmTJ%2FDTmGhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60141,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366638,3ZpWomu3Z9DvZuw8VXSihhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60142,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366769,7ZhzMSOQJoU%2BNZ6qFaZAfxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60143,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365275,mA5oO5hnGV9BreKzZ5z8BRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60144,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366902,Vazq4vb2Sew7IRDJSRj9kBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60145,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366147,%2FmhwryAYweLY3vZ1gVLnmhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60146,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366183,3HEs0RW0zCC6%2Fdq%2FkyNgYRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60147,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367927,e2r%2FYfVuy%2BsjagRwoAc%2BqRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60148,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367863,FJCoeLf6j0GwliR%2Bm%2FY2%2BRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60150,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366408,sHRgC6FjdH0919c3qzzeDxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60151,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366143,%2FAi1YM6pIAklaN7Q3KD8thLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60152,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367022,CsihkCEcbOiOevBiBa%2BqWxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60153,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365404,9bUoMY6R5Nnxpf5y6lx8HxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60154,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366172,d9qkasyWRnTpo7VTM%2BGSIxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60155,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367536,zCjXPb2z4j62fVj3Tf4zXRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60156,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365461,SOEoMvhC4p8kFnUY%2BEFU7BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60157,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29745152,7K421MOxwFktAN4piFACdBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60159,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29748359,E1YdOfefynKBWBc5Ta8MqRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60160,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366118,fFmgJPDR2WUOxN6IPx8JvxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60161,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366114,rijO%2BcpyuealjCA12ZUfChLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60162,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367317,AcPl4%2Bh0Jf%2F8q8J%2ByDisshLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60163,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365263,KA2CgeLRCKkhRB68D%2BK0rRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60164,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366739,sGLLTYHPWxyBC%2BDGGzMkJRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60165,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367052,fL672VhFNQMhYo3VO98T2BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60168,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366549,exmD6OSE4zYa%2Fp1FMcfXsxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60169,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29748356,UrPZ4KVjnLENphmIaFs6ExLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60170,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365858,1Or4GJF59RC9BaDRbvbAxBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60171,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366895,MjaM5Uq3%2BHhDcmp%2FfK%2FFahLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60172,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367521,JhJZW24zuUPgmPb8DNACdRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60173,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365304,E%2B2N06LK%2BZV5BG7TGYPWihLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60174,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367911,UsXlvuiADz8tN9Pu4QzH2BLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60175,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365332,z9xI2qWqvAQKqdZALYKatRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60176,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367307,tnl1IpFDwXnNqswfpHTCkRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60177,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365907,IId9HO7%2FHuvGL3QKnMdNixLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60178,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365482,%2BvknMG2lPxK%2F4sNeJXmbnBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60179,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367621,1kyHGDNb38n1jYSvNsTYrBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60180,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366934,UtNienNZWBeVoOsqhHUQ4xLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60181,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366381,27YzTBpl6qGRX0km1xTLyRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60183,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366842,%2F0OC5PjuxBx%2BuQWKtOYZzBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60184,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366517,FC%2F%2BmYIqNrNaisGw4efH%2BxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60185,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367840,JSLAehK4oNYrgigQKeQ5lBLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60186,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366703,q0MK5UrJvO9Lxq8JflkJARLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60187,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366012,8IR%2FrcedMRPT8jRPVsKhXhLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60188,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366101,wa8%2B0W3MTkTVKOErQKN38hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60189,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,29745303,Oujg3rjpUlN7ZIB2K05WURLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60190,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61367884,Ve5gQ2Pf7v2ZtOy10KzF4hLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60191,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61365462,BZDImg%2Fn0Nasr7jrC9bQZxLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60192,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
6.24524E+37,present in requests,Appliances_Washers%20&%20Dryers,61366430,nGf4vxMGZXM%2FGy409bPLzRLLOq4xTOGtCH8kA%2Bq67WQ%3D,00352341000P,60193,Appliances,Appliances_Ranges_Electric%20Ranges,TVs%20&%20Electronics_Cameras%20&%20Camcorders_Camcorders_All%20Camcorders
